1000996	1000996
1019244	1019244
1021480	1021480
1022211	1022211
1025603	1025603
1033500	1033500
1035699	1035699
1036634	1036634
1036772	1036772
1036902	1036902
1040860	1040860
1042590	1042590
1044057	1044057
1047060	1047060
1062002	1062002
1067404	1067404
1073262	1073262
1073285	1073285
1076140	1076140
1093369	1093369
1093627	1093627
1096551	1096551
1106872	1106872
1111578	1111578
1118979	1118979
1122913	1122913
1129680	1129680
1133386	1133386
1134145	1134145
1151326	1151326
1160193	1160193
1172871	1172871
1179166	1179166
1186199	1186199
1190304	1190304
1192548	1192548
1196612	1196612
1204306	1204306
1209070	1209070
1219578	1219578
1221228	1221228
1224572	1224572
1227693	1227693
1231466	1231466
1238051	1238051
1248115	1248115
1253223	1253223
1263712	1263712
1265080	1265080
1265539	1265539
1273272	1273272
1279672	1279672
1281395	1281395
1285771	1285771
1288436	1288436
1295345	1295345
1296085	1296085
1306437	1306437
1311841	1311841
1314075	1314075
1322156	1322156
1322623	1322623
1324328	1324328
1327188	1327188
1327450	1327450
1327658	1327658
1338688	1338688
1340425	1340425
1340608	1340608
1343174	1343174
1346427	1346427
1348626	1348626
1349513	1349513
1350851	1350851
1351158	1351158
1352678	1352678
1362518	1362518
1365869	1365869
1372715	1372715
1373594	1373594
1375233	1375233
1375352	1375352
1380222	1380222
1380377	1380377
1385218	1385218
1389396	1389396
1405650	1405650
1423146	1423146
1424258	1424258
1424473	1424473
1431212	1431212
1432269	1432269
1448682	1448682
1448764	1448764
1450060	1450060
1453001	1453001
1454419	1454419
1456497	1456497
1461130	1461130
1461465	1461465
1468942	1468942
1471301	1471301
1483944	1483944
1486940	1486940
1489390	1489390
1489917	1489917
1495245	1495245
1502395	1502395
1503387	1503387
1503954	1503954
1508745	1508745
1517795	1517795
1518846	1518846
1528762	1528762
1547938	1547938
1549847	1549847
1554052	1554052
1560125	1560125
1560919	1560919
1564209	1564209
1566543	1566543
1569583	1569583
1571245	1571245
1576298	1576298
1583774	1583774
1594271	1594271
1595841	1595841
1604753	1604753
1605913	1605913
1607738	1607738
1612360	1612360
1612948	1612948
1613965	1613965
1617893	1617893
1620501	1620501
1621563	1621563
1626778	1626778
1627989	1627989
1636061	1636061
1640902	1640902
1647123	1647123
1647281	1647281
1649011	1649011
1650636	1650636
1653129	1653129
1661642	1661642
1670960	1670960
1671296	1671296
1674838	1674838
1694482	1694482
1698091	1698091
1701746	1701746
1703931	1703931
1704849	1704849
1706354	1706354
1710349	1710349
1715583	1715583
1717680	1717680
1718653	1718653
1726116	1726116
1734742	1734742
1735297	1735297
1737098	1737098
1744073	1744073
1746843	1746843
1749953	1749953
1753060	1753060
1759091	1759091
1764043	1764043
1771640	1771640
1772531	1772531
1777991	1777991
1782281	1782281
1783169	1783169
1784470	1784470
1784979	1784979
1786523	1786523
1789271	1789271
1794182	1794182
1799310	1799310
1805217	1805217
1819460	1819460
1820683	1820683
1829388	1829388
1836101	1836101
1861608	1861608
1864742	1864742
1872555	1872555
1875452	1875452
1878942	1878942
1880505	1880505
1883856	1883856
1899953	1899953
1905326	1905326
1909353	1909353
1916821	1916821
1918534	1918534
1946336	1946336
1952134	1952134
1953449	1953449
1954249	1954249
1956768	1956768
1968167	1968167
1980463	1980463
1981620	1981620
1987336	1987336
1988013	1988013
1994210	1994210
1997021	1997021
2010473	2010473
2015208	2015208
2016051	2016051
2016239	2016239
2016615	2016615
2019097	2019097
2023737	2023737
2033751	2033751
2052963	2052963
2074060	2074060
2074613	2074613
2081963	2081963
2091989	2091989
2092992	2092992
2093768	2093768
2101125	2101125
2106343	2106343
2110840	2110840
2127644	2127644
2129130	2129130
2133505	2133505
2139660	2139660
2142811	2142811
2147583	2147583
2154968	2154968
2157469	2157469
2158377	2158377
2159223	2159223
2160113	2160113
2161575	2161575
2163271	2163271
2166962	2166962
2168968	2168968
2169853	2169853
2175215	2175215
2176487	2176487
2180709	2180709
2183735	2183735
2189568	2189568
2190632	2190632
2198633	2198633
2210381	2210381
2213599	2213599
2218707	2218707
2219723	2219723
2220793	2220793
2222243	2222243
2225029	2225029
2226827	2226827
2228599	2228599
2233000	2233000
2237272	2237272
2239139	2239139
2248601	2248601
2248703	2248703
2253698	2253698
2270045	2270045
2275882	2275882
2277916	2277916
2280072	2280072
2284794	2284794
2301183	2301183
2304003	2304003
2308508	2308508
2320624	2320624
2321347	2321347
2321635	2321635
2322282	2322282
2326868	2326868
2326895	2326895
2333699	2333699
2335169	2335169
2337151	2337151
2342982	2342982
2343197	2343197
2344844	2344844
2346592	2346592
2361885	2361885
2371159	2371159
2373013	2373013
2380584	2380584
2382659	2382659
2384621	2384621
2390329	2390329
2391153	2391153
2395840	2395840
2399951	2399951
2399985	2399985
2402909	2402909
2403880	2403880
2404882	2404882
2407635	2407635
2409920	2409920
2411899	2411899
2412241	2412241
2414857	2414857
2417562	2417562
2419201	2419201
2422648	2422648
2423627	2423627
2424635	2424635
2426908	2426908
2434551	2434551
2440404	2440404
2442544	2442544
2445535	2445535
2446814	2446814
2448251	2448251
2460188	2460188
2466215	2466215
2467931	2467931
2467979	2467979
2468354	2468354
2469074	2469074
2473768	2473768
2475622	2475622
2476867	2476867
2477685	2477685
2479328	2479328
2505819	2505819
2507715	2507715
2527594	2527594
2527797	2527797
2527891	2527891
2532229	2532229
2532896	2532896
2536218	2536218
2537225	2537225
2544209	2544209
2545933	2545933
2558916	2558916
2565846	2565846
2584015	2584015
2590803	2590803
2590979	2590979
2592050	2592050
2601789	2601789
2611431	2611431
2619811	2619811
2622603	2622603
2630332	2630332
2638690	2638690
2640011	2640011
2646525	2646525
2647305	2647305
2647828	2647828
2651437	2651437
2666983	2666983
2670113	2670113
2670714	2670714
2672477	2672477
2674046	2674046
2678693	2678693
2682726	2682726
2688248	2688248
2700011	2700011
2700601	2700601
2708509	2708509
2714967	2714967
2720124	2720124
2736473	2736473
2739389	2739389
2740745	2740745
2740953	2740953
2743120	2743120
2743392	2743392
2746657	2746657
2757776	2757776
2761200	2761200
2770777	2770777
2771220	2771220
2772498	2772498
2787896	2787896
2789555	2789555
2796007	2796007
2796402	2796402
2808166	2808166
2810795	2810795
2813866	2813866
2826779	2826779
2827577	2827577
2831139	2831139
2832956	2832956
2836356	2836356
2856726	2856726
2864089	2864089
2866822	2866822
2871752	2871752
2881822	2881822
2882015	2882015
2884749	2884749
2900485	2900485
2912268	2912268
2921041	2921041
2929608	2929608
2945706	2945706
2949914	2949914
2958301	2958301
2958572	2958572
2958960	2958960
2961781	2961781
2972854	2972854
2974799	2974799
2975327	2975327
2977266	2977266
2989361	2989361
2991389	2991389
2994462	2994462
3000272	3000272
3006589	3006589
3009256	3009256
3010195	3010195
3012020	3012020
3019437	3019437
3031478	3031478
3044851	3044851
3044885	3044885
3046243	3046243
3047164	3047164
3050201	3050201
3063195	3063195
3066857	3066857
3067957	3067957
3068073	3068073
3073605	3073605
3082710	3082710
3082836	3082836
3083307	3083307
3088470	3088470
3092778	3092778
3093077	3093077
3099027	3099027
3109172	3109172
3118530	3118530
3119831	3119831
3123323	3123323
3124313	3124313
3136898	3136898
3141231	3141231
3149779	3149779
3154139	3154139
3176591	3176591
3181437	3181437
3191323	3191323
3194936	3194936
3197691	3197691
3207493	3207493
3216414	3216414
3223457	3223457
3224946	3224946
3225480	3225480
3226126	3226126
3229258	3229258
3229505	3229505
3230228	3230228
3230951	3230951
3244370	3244370
3255874	3255874
3256613	3256613
3263124	3263124
3274643	3274643
3281379	3281379
3283384	3283384
3288847	3288847
3289872	3289872
3298326	3298326
3311434	3311434
3313208	3313208
3319491	3319491
3325070	3325070
3332136	3332136
